product_id,route_No,equ_name,start,duration,end
P202201106,12,Y-2045,544.4666666666667,1.6,546.0666666666667
P202201106,13,JM-3011,546.0666666666667,6.666666666666667,552.7333333333333
P202201106,14,Y-2045,552.7333333333333,1.6,554.3333333333334
P202201106,15,DI-4011,554.3333333333334,64.0,618.3333333333334
P202201107,1,Z-1002,0.0,4.0,4.0
P202201107,2,JM-3010,4.0,5.0,9.0
P202201107,3,Y-2045,9.0,0.8,9.8
P202201107,4,JH-3005,22.433333333333334,3.3333333333333335,25.766666666666666
P202201107,5,Y-2045,25.766666666666666,0.8,26.566666666666666
P202201107,6,DI-4011,26.566666666666666,32.0,58.56666666666667
P202201107,7,JM-3004,58.833333333333336,6.666666666666667,65.5
P202201107,8,Y-2045,65.5,0.8,66.3
P202201107,9,JM-3001,67.63333333333334,5.0,72.63333333333334
P202201107,10,Y-2045,72.63333333333334,0.8,73.43333333333334
P202201107,11,DI-4008,73.43333333333334,32.0,105.43333333333334
P202201107,12,JM-3001,105.43333333333334,7.5,112.93333333333334
P202201107,13,Y-2045,112.93333333333334,0.8,113.73333333333333
P202201107,14,DI-4001,113.73333333333333,32.0,145.73333333333332
P202201108,1,Z-1001,0.0,4.0,4.0
P202201108,2,JM-3002,4.0,8.0,12.0
P202201108,3,Y-2045,12.0,0.8,12.8
P202201108,4,DI-4012,12.8,32.0,44.8
P202201108,5,JM-3006,44.8,5.0,49.8
P202201108,6,Y-2045,49.8,0.8,50.6
P202201108,7,JH-3005,50.6,5.833333333333333,56.43333333333333
P202201108,8,Y-2045,56.43333333333333,0.8,57.233333333333334
P202201108,9,JM-3008,57.233333333333334,6.666666666666667,63.9
P202201108,10,Y-2045,63.9,0.8,64.7
P202201108,11,JM-3005,64.7,6.333333333333333,71.03333333333333
P202201108,12,Y-2045,71.03333333333333,0.8,71.83333333333333
P202201108,13,DI-4015,71.83333333333333,32.0,103.83333333333333
P202201109,1,Z-1002,36.0,4.0,40.0
P202201109,2,JM-3011,44.9,3.3333333333333335,48.233333333333334
P202201109,3,Y-2045,48.233333333333334,0.4,48.63333333333333
P202201109,4,JH-3002,96.53333333333333,6.666666666666667,103.2
P202201109,5,Y-2045,103.2,0.4,103.6
P202201109,6,JM-3001,147.13333333333333,5.0,152.13333333333333
P202201109,7,Y-2045,152.13333333333333,0.4,152.53333333333333
P202201109,8,JM-3010,152.53333333333333,4.0,156.53333333333333
P202201109,9,Y-2045,156.53333333333333,0.4,156.93333333333334
P202201109,10,JH-3001,156.93333333333334,3.6666666666666665,160.6
P202201109,11,Y-2045,160.6,0.4,161.0
P202201109,12,JM-3002,161.0,7.0,168.0
P202201109,13,Y-2045,168.0,0.4,168.4
P202201109,14,DI-4011,228.5,16.0,244.5
P202201110,1,Z-1002,52.0,4.0,56.0
P202201110,2,JM-3008,65.4,3.3333333333333335,68.73333333333333
P202201110,3,Y-2045,68.73333333333333,0.8,69.53333333333333
P202201110,4,JH-3004,112.26666666666667,6.666666666666667,118.93333333333334
P202201110,5,Y-2045,118.93333333333334,0.8,119.73333333333333
P202201110,6,JM-3010,129.13333333333333,5.0,134.13333333333333
P202201110,7,Y-2045,134.13333333333333,0.8,134.93333333333334
P202201110,8,JM-3004,139.7,4.0,143.7
P202201110,9,Y-2045,143.7,0.8,144.5
P202201110,10,JH-3002,157.83333333333334,3.6666666666666665,161.5
P202201110,11,Y-2045,161.5,0.8,162.3
P202201110,12,JM-3009,187.8,7.0,194.8
P202201110,13,Y-2045,194.8,0.8,195.6
P202201110,14,DI-4003,292.43333333333334,32.0,324.43333333333334
P202201111,1,Z-1002,72.0,4.0,76.0
P202201111,2,JM-3003,78.33333333333333,8.0,86.33333333333333
P202201111,3,Y-2045,86.33333333333333,0.8,87.13333333333334
P202201111,4,DI-4001,145.73333333333332,32.0,177.73333333333332
P202201111,5,JM-3002,202.1,5.0,207.1
P202201111,6,Y-2045,207.1,0.8,207.9
P202201111,7,JH-3001,207.9,5.833333333333333,213.73333333333332
P202201111,8,Y-2045,213.73333333333332,0.8,214.53333333333333
P202201111,9,JM-3010,236.5,6.666666666666667,243.16666666666666
P202201111,10,Y-2045,243.16666666666666,0.8,243.96666666666667
P202201111,11,JM-3004,243.96666666666667,6.333333333333333,250.3
P202201111,12,Y-2045,250.3,0.8,251.1
P202201111,13,DI-4003,324.43333333333334,32.0,356.43333333333334
P202201112,1,Z-1002,28.0,4.0,32.0
P202201112,2,JM-3012,37.6,3.0,40.6
P202201112,3,Y-2045,40.6,0.4,41.0
P202201112,4,JH-3006,41.0,6.0,47.0
P202201112,5,Y-2045,47.0,0.4,47.4
P202201112,6,JM-3001,55.733333333333334,5.0,60.733333333333334
P202201112,7,Y-2045,60.733333333333334,0.4,61.13333333333333
P202201112,8,JM-3004,66.0,4.0,70.0
P202201112,9,Y-2045,70.0,0.4,70.4
P202201112,10,DI-4009,156.9,16.0,172.9
P202201112,11,JH-3005,172.9,3.3333333333333335,176.23333333333332
P202201112,12,Y-2045,176.23333333333332,0.4,176.63333333333333
P202201112,13,JM-3004,176.8,6.666666666666667,183.46666666666667
P202201112,14,Y-2045,183.46666666666667,0.4,183.86666666666667
P202201112,15,DI-4008,282.0,16.0,298.0
P202201113,1,Z-1001,28.0,4.0,32.0
P202201113,2,JM-3004,33.6,5.0,38.6
P202201113,3,Y-2045,38.6,1.6,40.2
P202201113,4,JH-3001,41.06666666666667,3.3333333333333335,44.4
P202201113,5,Y-2045,44.4,1.6,46.0
P202201113,6,DI-4014,88.03333333333333,64.0,152.03333333333333
P202201113,7,JM-3009,152.03333333333333,6.666666666666667,158.7
P202201113,8,Y-2045,158.7,1.6,160.3
P202201113,9,JM-3007,160.3,5.0,165.3
P202201113,10,Y-2045,165.3,1.6,166.9
P202201113,11,DI-4015,230.96666666666667,64.0,294.96666666666664
P202201113,12,JM-3011,294.96666666666664,7.5,302.46666666666664
P202201113,13,Y-2045,302.46666666666664,1.6,304.06666666666666
P202201113,14,DI-4012,304.06666666666666,64.0,368.06666666666666
P202201114,1,Z-1002,60.0,4.0,64.0
P202201114,2,JM-3012,154.3,8.0,162.3
P202201114,3,Y-2045,162.3,0.8,163.1
P202201114,4,DI-4012,400.06666666666666,32.0,432.06666666666666
P202201114,5,JM-3004,432.06666666666666,5.0,437.06666666666666
P202201114,6,Y-2045,437.06666666666666,0.8,437.8666666666667
P202201114,7,JH-3005,437.8666666666667,5.833333333333333,443.7
P202201114,8,Y-2045,443.7,0.8,444.5
P202201114,9,JM-3012,444.5,6.666666666666667,451.1666666666667
P202201114,10,Y-2045,451.1666666666667,0.8,451.96666666666664
P202201114,11,JM-3011,451.96666666666664,6.333333333333333,458.3
P202201114,12,Y-2045,458.3,0.8,459.1
P202201114,13,DI-4006,459.1,32.0,491.1
P202201115,1,Z-1002,40.0,4.0,44.0
P202201115,2,JM-3006,144.83333333333334,3.0,147.83333333333334
P202201115,3,Y-2045,147.83333333333334,1.6,149.43333333333334
P202201115,4,JH-3002,150.93333333333334,6.0,156.93333333333334
P202201115,5,Y-2045,156.93333333333334,1.6,158.53333333333333
P202201115,6,JM-3006,182.6,5.0,187.6
P202201115,7,Y-2045,187.6,1.6,189.2
P202201115,8,JM-3004,189.2,4.0,193.2
P202201115,9,Y-2045,193.2,1.6,194.8
P202201115,10,DI-4004,335.93333333333334,64.0,399.93333333333334
P202201115,11,JH-3002,399.93333333333334,3.3333333333333335,403.26666666666665
P202201115,12,Y-2045,403.26666666666665,1.6,404.8666666666667
P202201115,13,JM-3002,404.8666666666667,6.666666666666667,411.53333333333336
P202201115,14,Y-2045,411.53333333333336,1.6,413.1333333333333
P202201115,15,DI-4007,413.1333333333333,64.0,477.1333333333333
P202201116,1,Z-1001,64.0,4.0,68.0
P202201116,2,JM-3006,77.9,3.3333333333333335,81.23333333333333
P202201116,3,Y-2045,81.23333333333333,0.8,82.03333333333333
P202201116,4,JH-3006,83.4,6.666666666666667,90.06666666666666
P202201116,5,Y-2045,90.06666666666666,0.8,90.86666666666666
P202201116,6,JM-3005,111.93333333333334,5.0,116.93333333333334
P202201116,7,Y-2045,116.93333333333334,0.8,117.73333333333333
P202201116,8,JM-3002,124.86666666666666,4.0,128.86666666666667
P202201116,9,Y-2045,128.86666666666667,0.8,129.66666666666666
P202201116,10,JH-3006,129.66666666666666,3.6666666666666665,133.33333333333334
P202201116,11,Y-2045,133.33333333333334,0.8,134.13333333333333
P202201116,12,JM-3007,140.03333333333333,7.0,147.03333333333333
P202201116,13,Y-2045,147.03333333333333,0.8,147.83333333333334
P202201116,14,DI-4014,200.03333333333333,32.0,232.03333333333333
P202201117,1,Z-1001,24.0,4.0,28.0
P202201117,2,JM-3003,28.0,3.0,31.0
P202201117,3,Y-2045,31.0,0.8,31.8
P202201117,4,JH-3005,31.8,6.0,37.8
P202201117,5,Y-2045,37.8,0.8,38.6
P202201117,6,JM-3009,38.6,5.0,43.6
P202201117,7,Y-2045,43.6,0.8,44.4
P202201117,8,JM-3001,51.233333333333334,4.0,55.233333333333334
P202201117,9,Y-2045,55.233333333333334,0.8,56.03333333333333
P202201117,10,DI-4014,56.03333333333333,32.0,88.03333333333333
P202201117,11,JH-3002,88.03333333333333,3.3333333333333335,91.36666666666666
P202201117,12,Y-2045,91.36666666666666,0.8,92.16666666666667
P202201117,13,JM-3010,114.06666666666666,6.666666666666667,120.73333333333333
P202201117,14,Y-2045,120.73333333333333,0.8,121.53333333333333
P202201117,15,DI-4002,121.53333333333333,32.0,153.53333333333333
P202201118,1,Z-1001,20.0,4.0,24.0
P202201118,2,JM-3008,24.0,5.0,29.0
P202201118,3,Y-2045,29.0,0.8,29.8
P202201118,4,JH-3001,29.8,3.3333333333333335,33.13333333333333
P202201118,5,Y-2045,33.13333333333333,0.8,33.93333333333333
P202201118,6,DI-4006,33.93333333333333,32.0,65.93333333333334
P202201118,7,JM-3002,67.16666666666667,6.666666666666667,73.83333333333333
P202201118,8,Y-2045,73.83333333333333,0.8,74.63333333333334
P202201118,9,JM-3001,74.63333333333334,5.0,79.63333333333334
P202201118,10,Y-2045,79.63333333333334,0.8,80.43333333333334
P202201118,11,DI-4010,80.43333333333334,32.0,112.43333333333334
P202201118,12,JM-3012,112.43333333333334,7.5,119.93333333333334
P202201118,13,Y-2045,119.93333333333334,0.8,120.73333333333333
P202201118,14,DI-4003,164.43333333333334,32.0,196.43333333333334
P202201119,1,Z-1002,44.0,4.0,48.0
P202201119,2,JM-3007,49.266666666666666,3.3333333333333335,52.6
P202201119,3,Y-2045,52.6,0.8,53.4
P202201119,4,JH-3006,135.83333333333334,6.666666666666667,142.5
P202201119,5,Y-2045,142.5,0.8,143.3
P202201119,6,JM-3006,198.66666666666666,5.0,203.66666666666666
P202201119,7,Y-2045,203.66666666666666,0.8,204.46666666666667
P202201119,8,JM-3003,204.46666666666667,4.0,208.46666666666667
P202201119,9,Y-2045,208.46666666666667,0.8,209.26666666666668
P202201119,10,JH-3005,209.26666666666668,3.6666666666666665,212.93333333333334
P202201119,11,Y-2045,212.93333333333334,0.8,213.73333333333332
P202201119,12,JM-3006,213.73333333333332,7.0,220.73333333333332
P202201119,13,Y-2045,220.73333333333332,0.8,221.53333333333333
P202201119,14,DI-4013,273.7,32.0,305.7
P202201120,1,Z-1001,48.0,4.0,52.0
P202201120,2,JM-3003,53.43333333333333,5.0,58.43333333333333
P202201120,3,Y-2045,58.43333333333333,0.4,58.833333333333336
P202201120,4,JH-3002,58.833333333333336,3.3333333333333335,62.166666666666664
P202201120,5,Y-2045,62.166666666666664,0.4,62.56666666666667
P202201120,6,DI-4014,184.03333333333333,16.0,200.03333333333333
P202201120,7,JM-3007,200.03333333333333,6.666666666666667,206.7
P202201120,8,Y-2045,206.7,0.4,207.1
P202201120,9,JM-3012,207.1,5.0,212.1
P202201120,10,Y-2045,212.1,0.4,212.5
P202201120,11,DI-4011,212.5,16.0,228.5
P202201120,12,JM-3010,228.5,7.5,236.0
P202201120,13,Y-2045,236.0,0.4,236.4
P202201120,14,DI-4008,298.0,16.0,314.0
P202201121,1,Z-1002,48.0,4.0,52.0
P202201121,2,JM-3004,110.53333333333333,8.0,118.53333333333333
P202201121,3,Y-2045,118.53333333333333,0.4,118.93333333333334
P202201121,4,DI-4012,384.06666666666666,16.0,400.06666666666666
P202201121,5,JM-3004,400.06666666666666,5.0,405.06666666666666
P202201121,6,Y-2045,405.06666666666666,0.4,405.46666666666664
P202201121,7,JH-3005,407.3,5.833333333333333,413.1333333333333
P202201121,8,Y-2045,413.1333333333333,0.4,413.53333333333336
P202201121,9,JM-3004,413.53333333333336,6.666666666666667,420.2
P202201121,10,Y-2045,420.2,0.4,420.6
P202201121,11,JM-3009,420.6,6.333333333333333,426.93333333333334
P202201121,12,Y-2045,426.93333333333334,0.4,427.3333333333333
P202201121,13,DI-4003,427.3333333333333,16.0,443.3333333333333
P202201122,1,Z-1001,12.0,4.0,16.0
P202201122,2,JM-3005,16.0,5.0,21.0
P202201122,3,Y-2045,21.0,0.8,21.8
P202201122,4,JH-3001,23.233333333333334,3.3333333333333335,26.566666666666666
P202201122,5,Y-2045,26.566666666666666,0.8,27.366666666666667
P202201122,6,DI-4003,100.43333333333334,32.0,132.43333333333334
P202201122,7,JM-3007,132.43333333333334,6.666666666666667,139.1
P202201122,8,Y-2045,139.1,0.8,139.9
P202201122,9,JM-3003,139.9,5.0,144.9
P202201122,10,Y-2045,144.9,0.8,145.7
P202201122,11,DI-4013,145.7,32.0,177.7
P202201122,12,JM-3012,177.7,7.5,185.2
P202201122,13,Y-2045,185.2,0.8,186.0
P202201122,14,DI-4008,186.0,32.0,218.0
P202201123,1,Z-1001,4.0,4.0,8.0
P202201123,2,JM-3005,8.0,3.0,11.0
P202201123,3,Y-2045,11.0,0.4,11.4
P202201123,4,JH-3005,11.4,6.0,17.4
P202201123,5,Y-2045,17.4,0.4,17.8
P202201123,6,JM-3001,45.6,5.0,50.6
P202201123,7,Y-2045,50.6,0.4,51.0
P202201123,8,JM-3004,53.233333333333334,4.0,57.233333333333334
P202201123,9,Y-2045,57.233333333333334,0.4,57.63333333333333
P202201123,10,DI-4001,57.63333333333333,16.0,73.63333333333334
P202201123,11,JH-3004,73.63333333333334,3.3333333333333335,76.96666666666667
P202201123,12,Y-2045,76.96666666666667,0.4,77.36666666666666
P202201123,13,JM-3004,77.36666666666666,6.666666666666667,84.03333333333333
P202201123,14,Y-2045,84.03333333333333,0.4,84.43333333333334
P202201123,15,DI-4003,84.43333333333334,16.0,100.43333333333334
P202201124,1,Z-1001,40.0,4.0,44.0
P202201124,2,JM-3009,80.93333333333334,5.0,85.93333333333334
P202201124,3,Y-2045,85.93333333333334,0.4,86.33333333333333
P202201124,4,JH-3004,86.33333333333333,3.3333333333333335,89.66666666666667
P202201124,5,Y-2045,89.66666666666667,0.4,90.06666666666666
P202201124,6,DI-4010,112.43333333333334,16.0,128.43333333333334
P202201124,7,JM-3006,128.43333333333334,6.666666666666667,135.1
P202201124,8,Y-2045,135.1,0.4,135.5
P202201124,9,JM-3012,135.5,5.0,140.5
P202201124,10,Y-2045,140.5,0.4,140.9
P202201124,11,DI-4009,140.9,16.0,156.9
P202201124,12,JM-3006,156.9,7.5,164.4
P202201124,13,Y-2045,164.4,0.4,164.8
P202201124,14,DI-4002,164.8,16.0,180.8
P202201125,1,Z-1002,24.0,4.0,28.0
P202201125,2,JM-3006,33.666666666666664,3.3333333333333335,37.0
P202201125,3,Y-2045,37.0,0.8,37.8
P202201125,4,JH-3004,39.333333333333336,6.666666666666667,46.0
P202201125,5,Y-2045,46.0,0.8,46.8
P202201125,6,JM-3010,46.8,5.0,51.8
P202201125,7,Y-2045,51.8,0.8,52.6
P202201125,8,JM-3009,88.16666666666667,4.0,92.16666666666667
P202201125,9,Y-2045,92.16666666666667,0.8,92.96666666666667
P202201125,10,JH-3001,94.96666666666667,3.6666666666666665,98.63333333333334
P202201125,11,Y-2045,98.63333333333334,0.8,99.43333333333334
P202201125,12,JM-3011,101.5,7.0,108.5
P202201125,13,Y-2045,108.5,0.8,109.3
P202201125,14,DI-4005,114.9,32.0,146.9
P202201126,1,Z-1002,12.0,4.0,16.0
P202201126,2,JM-3005,27.4,8.0,35.4
P202201126,3,Y-2045,35.4,1.6,37.0
P202201126,4,DI-4004,37.0,64.0,101.0
P202201126,5,JM-3005,101.0,5.0,106.0
P202201126,6,Y-2045,106.0,1.6,107.6
P202201126,7,JH-3001,107.9,5.833333333333333,113.73333333333333
P202201126,8,Y-2045,113.73333333333333,1.6,115.33333333333333
P202201126,9,JM-3001,115.33333333333333,6.666666666666667,122.0
P202201126,10,Y-2045,122.0,1.6,123.6
P202201126,11,JM-3012,123.6,6.333333333333333,129.93333333333334
P202201126,12,Y-2045,129.93333333333334,1.6,131.53333333333333
P202201126,13,DI-4003,196.43333333333334,64.0,260.43333333333334
P202201127,1,Z-1002,4.0,4.0,8.0
P202201127,2,JM-3006,8.4,3.0,11.4
P202201127,3,Y-2045,11.4,0.4,11.8
P202201127,4,JH-3003,12.6,6.0,18.6
P202201127,5,Y-2045,18.6,0.4,19.0
P202201127,6,JM-3009,19.0,5.0,24.0
P202201127,7,Y-2045,24.0,0.4,24.4
P202201127,8,JM-3006,24.4,4.0,28.4
P202201127,9,Y-2045,28.4,0.4,28.8
P202201127,10,DI-4014,28.8,16.0,44.8
P202201127,11,JH-3002,51.5,3.3333333333333335,54.833333333333336
P202201127,12,Y-2045,54.833333333333336,0.4,55.233333333333334
P202201127,13,JM-3009,66.76666666666667,6.666666666666667,73.43333333333334
P202201127,14,Y-2045,73.43333333333334,0.4,73.83333333333333
P202201127,15,DI-4015,144.93333333333334,16.0,160.93333333333334
P202201128,1,Z-1001,68.0,4.0,72.0
P202201128,2,JM-3009,105.5,5.0,110.5
P202201128,3,Y-2045,110.5,0.8,111.3
P202201128,4,JH-3001,114.4,3.3333333333333335,117.73333333333333
P202201128,5,Y-2045,117.73333333333333,0.8,118.53333333333333
P202201128,6,DI-4003,260.43333333333334,32.0,292.43333333333334
P202201128,7,JM-3005,292.43333333333334,6.666666666666667,299.1
P202201128,8,Y-2045,299.1,0.8,299.9
P202201128,9,JM-3001,299.9,5.0,304.9
P202201128,10,Y-2045,304.9,0.8,305.7
P202201128,11,DI-4009,305.7,32.0,337.7
P202201128,12,JM-3006,337.7,7.5,345.2
P202201128,13,Y-2045,345.2,0.8,346.0
P202201128,14,DI-4002,346.0,32.0,378.0
P202201129,1,Z-1001,44.0,4.0,48.0
P202201129,2,JM-3008,85.8,8.0,93.8
P202201129,3,Y-2045,93.8,1.6,95.4
P202201129,4,DI-4013,177.7,64.0,241.7
P202201129,5,JM-3002,241.7,5.0,246.7
P202201129,6,Y-2045,246.7,1.6,248.3
P202201129,7,JH-3002,248.3,5.833333333333333,254.13333333333333
P202201129,8,Y-2045,254.13333333333333,1.6,255.73333333333332
P202201129,9,JM-3006,255.73333333333332,6.666666666666667,262.4
P202201129,10,Y-2045,262.4,1.6,264.0
P202201129,11,JM-3012,264.0,6.333333333333333,270.3333333333333
P202201129,12,Y-2045,270.3333333333333,1.6,271.93333333333334
P202201129,13,DI-4004,271.93333333333334,64.0,335.93333333333334
P202201130,1,Z-1001,32.0,4.0,36.0
P202201130,2,JM-3007,37.2,3.0,40.2
P202201130,3,Y-2045,40.2,0.4,40.6
P202201130,4,JH-3005,56.93333333333333,6.0,62.93333333333333
P202201130,5,Y-2045,62.93333333333333,0.4,63.333333333333336
P202201130,6,JM-3010,63.333333333333336,5.0,68.33333333333333
P202201130,7,Y-2045,68.33333333333333,0.4,68.73333333333333
P202201130,8,JM-3010,71.43333333333334,4.0,75.43333333333334
P202201130,9,Y-2045,75.43333333333334,0.4,75.83333333333333
P202201130,10,DI-4009,75.83333333333333,16.0,91.83333333333333
P202201130,11,JH-3006,104.26666666666667,3.3333333333333335,107.6
P202201130,12,Y-2045,107.6,0.4,108.0
P202201130,13,JM-3006,108.66666666666667,6.666666666666667,115.33333333333333
P202201130,14,Y-2045,115.33333333333333,0.4,115.73333333333333
P202201130,15,DI-4015,160.93333333333334,16.0,176.93333333333334
P202201131,1,Z-1001,36.0,4.0,40.0
P202201131,2,JM-3009,44.1,3.3333333333333335,47.43333333333333
P202201131,3,Y-2045,47.43333333333333,0.8,48.233333333333334
P202201131,4,JH-3003,50.96666666666667,6.666666666666667,57.63333333333333
P202201131,5,Y-2045,57.63333333333333,0.8,58.43333333333333
P202201131,6,JM-3009,75.43333333333334,5.0,80.43333333333334
P202201131,7,Y-2045,80.43333333333334,0.8,81.23333333333333
P202201131,8,JM-3004,84.53333333333333,4.0,88.53333333333333
P202201131,9,Y-2045,88.53333333333333,0.8,89.33333333333333
P202201131,10,JH-3001,89.33333333333333,3.6666666666666665,93.0
P202201131,11,Y-2045,93.0,0.8,93.8
P202201131,12,JM-3011,93.8,7.0,100.8
P202201131,13,Y-2045,100.8,0.8,101.6
P202201131,14,DI-4009,101.6,32.0,133.6
P202201132,1,Z-1001,16.0,4.0,20.0
P202201132,2,JM-3003,22.366666666666667,5.0,27.366666666666667
P202201132,3,Y-2045,27.366666666666667,0.8,28.166666666666668
P202201132,4,JH-3002,47.666666666666664,3.3333333333333335,51.0
P202201132,5,Y-2045,51.0,0.8,51.8
P202201132,6,DI-4003,132.43333333333334,32.0,164.43333333333334
P202201132,7,JM-3012,185.7,6.666666666666667,192.36666666666667
P202201132,8,Y-2045,192.36666666666667,0.8,193.16666666666666
P202201132,9,JM-3006,193.16666666666666,5.0,198.16666666666666
P202201132,10,Y-2045,198.16666666666666,0.8,198.96666666666667
P202201132,11,DI-4015,198.96666666666667,32.0,230.96666666666667
P202201132,12,JM-3005,230.96666666666667,7.5,238.46666666666667
P202201132,13,Y-2045,238.46666666666667,0.8,239.26666666666668
P202201132,14,DI-4001,239.26666666666668,32.0,271.26666666666665
P202201133,1,Z-1001,76.0,4.0,80.0
P202201133,2,JM-3011,80.0,5.0,85.0
P202201133,3,Y-2045,85.0,0.4,85.4
P202201133,4,JH-3004,93.0,3.3333333333333335,96.33333333333333
P202201133,5,Y-2045,96.33333333333333,0.4,96.73333333333333
P202201133,6,DI-4011,120.63333333333334,16.0,136.63333333333333
P202201133,7,JM-3005,136.63333333333333,6.666666666666667,143.3
P202201133,8,Y-2045,143.3,0.4,143.7
P202201133,9,JM-3007,147.53333333333333,5.0,152.53333333333333
P202201133,10,Y-2045,152.53333333333333,0.4,152.93333333333334
P202201133,11,DI-4008,169.43333333333334,16.0,185.43333333333334
P202201133,12,JM-3012,214.03333333333333,7.5,221.53333333333333
P202201133,13,Y-2045,221.53333333333333,0.4,221.93333333333334
P202201133,14,DI-4009,337.7,16.0,353.7
P202201134,1,Z-1001,80.0,4.0,84.0
P202201134,2,JM-3006,221.23333333333332,8.0,229.23333333333332
